id;uri;siglaTipo;numero;ano;codTipo;descricaoTipo;ementa;ementaDetalhada;keywords;dataApresentacao;uriOrgaoNumerador;uriPropAnterior;uriPropPrincipal;uriPropPosterior;urlInteiroTeor;urnFinal;ultimoStatus_dataHora;ultimoStatus_sequencia;ultimoStatus_uriRelator;ultimoStatus_idOrgao;ultimoStatus_siglaOrgao;ultimoStatus_uriOrgao;ultimoStatus_regime;ultimoStatus_descricaoTramitacao;ultimoStatus_idTipoTramitacao;ultimoStatus_descricaoSituacao;ultimoStatus_idSituacao;ultimoStatus_despacho;ultimoStatus_url
255587;https://dadosabertos.camara.leg.br/api/v2/proposicoes/255587;PEC;282;2004;136;Proposta de Emenda à Constituição;Estabelece o Parlamentarismo, dando nova redação ao Capítulo II, do Título IV, da Constituição Federal, que dispõe sobre o Poder Executivo, e dá outras providências.;"Dispõe que o Sistema Parlamentarista será submetido a referendo popular, em eleições realizadas em 2005, passando a vigorar a partir de 1º de janeiro de 2007, caso seja aprovado; altera a Constituição Federal de 1988.";Alteração, Constituição Federal, criação, Parlamentarismo, votação, plebiscito, referendo, população, inclusão, composição, Governo, competência, Presidente da República, indicação, nomeação, exoneração, Primeiro-Ministro, Ministro de Estado, dissolução, Câmara dos Deputados, convocação extraordinária, eleição, critérios, escolha, candidato, Conselho de Ministros, voto, confiança, moção de censura, órgão consultivo, Conselho da República, Conselho de Defesa Nacional.;2004-05-26T00:00:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=222651;NA;2015-03-19T09:46:00Z;22;NA;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Especial (Art. 202 c/c 191, I, RICD);Desarquivamento a Pedido;640;Arquivada;923;Indeferido o pedido de desarquivamento desta proposição constante do REQ-994/2015em virtude de a(s) proposição(ões) ter(em) sido arquivada(s) definitivamente.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1310903
267845;https://dadosabertos.camara.leg.br/api/v2/proposicoes/267845;PRC;175;2004;141;Projeto de Resolução;Cria centro de coleta de sangue no âmbito do Departamento Médico.;NA;Criação, Câmara dos Deputados, Centro de Triagem, coleta, doação de sangue, responsabilidade, Departamento, Médico, encaminhamento, sangue, Fundação Hemocentro de Brasília.;2004-10-26T20:19:21Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=246993;NA;2008-03-04T00:00:00Z;34;https://dadosabertos.camara.leg.br/api/v2/deputados/74421;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Ordinária (Art. 151, III, RICD);Notificações;1005;Arquivada;923;Ao Arquivo - Memorando nº 36/08 - COPER;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=541475
268927;https://dadosabertos.camara.leg.br/api/v2/proposicoes/268927;PL;4366;2004;139;Projeto de Lei;Altera o art. 20 da Lei nº 8.742, de 7 de dezembro de 1993, que dispõe sobre a concessão do benefício de prestação continuada aos idosos e aos portadores de deficiência carentes.;Inclui no benefício de prestação continuada de um salário mínimo o portador de epilepsia, que comprove sua carência.;Alteração, Lei Orgânica da  Assistência Social, concessão, benefício de prestação continuada, portador, doença, Epilepsia, comprovação, inexistência, recursos financeiros, pessoa carente.;2004-11-09T18:19:43Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/20527;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=249263;NA;2022-02-14T10:59:00Z;68;NA;2010;CFT;https://dadosabertos.camara.leg.br/api/v2/orgaos/2010;Prioridade (Art. 151, II, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CFT, apensado ao PL-3967/1997;NA
270346;https://dadosabertos.camara.leg.br/api/v2/proposicoes/270346;PLP;218;2004;140;Projeto de Lei Complementar;Altera disposições da Lei Complementar nº 101, de 4 de maio de 2000, para estabelecer novos parâmetros nas relações institucionais entre os Poderes Legislativo e Executivo em matéria orçamentária.;NA;Alteração, Lei de Responsabilidade Fiscal, obrigatoriedade, execução orçamentária, limitação, empenho, contingenciamento, verba, disponibilidade, caixa, adiamento, aplicação de recursos, recursos orçamentários, dotação orçamentária, competência, Comissão Mista Permanente, Congresso Nacional, criação, subcomissão, composição, partido político, fixação, prazo, apreciação, matéria.;2004-11-18T16:33:26Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/129506;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=251966;NA;2007-01-31T00:00:00Z;21;NA;100293;ARQUIVO;https://dadosabertos.camara.leg.br/api/v2/orgaos/100293;Prioridade (Art. 151, II, RICD);Arquivamento;502;Arquivada;923;"Arquivado nos termos do Artigo 105 do Regimento Interno.
DCD de 01 02 07 PÁG 361 COL 01. Suplemento A ao Nº 21.";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=483006
274145;https://dadosabertos.camara.leg.br/api/v2/proposicoes/274145;PL;4698;2004;139;Projeto de Lei;Acresce parágrafo ao artigo 1º da Lei nº 8.142, de 28 de dezembro de 1990, a qual dispõe sobre a participação da comunidade na gestão do Sistema Único de Saúde e sobre as transferências intergovernamentais de recursos financeiros na área da saúde e dá outras providências.;Inclui o Poder Judiciário na composição do Conselho Nacional de Saúde - CNS.;Alteração, lei federal, participação, comunidade, gestão, recursos financeiros, (SUS), inclusão, Judiciário, representação, composição, (CNS).;2004-12-21T17:21:38Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=260109;NA;2008-02-28T00:00:00Z;26;https://dadosabertos.camara.leg.br/api/v2/deputados/74590;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Ordinária (Art. 151, III, RICD);Notificações;1005;Arquivada;923;Ao Arquivo - Memorando nº 32/08 - COPER;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=540623
275253;https://dadosabertos.camara.leg.br/api/v2/proposicoes/275253;PL;4774;2005;139;Projeto de Lei;Acrescenta parágrafos ao art. 33 da Lei nº 9.504, de 30 de setembro de 1997.;"Exige que os institutos de pesquisa apresentem além da ""margem de erro"", também o ""intervalo de confiança"" da pesquisa eleitoral; proibindo de realizar pesquisa eleitoral na mesma circunscrição na eleição imediatamente subsequente as entidades que em três eleições seguidas ou em quatro intercaladas, tenham divergido do resultado oficial da eleição acima da margem de erro prefixada.";Alteração, Lei das Eleições, obrigatoriedade, empresa, pesquisa eleitoral, opinião pública, divulgação, intervalo, confiança, margem, erro, limitação, divergência, resultado, penalidade, proibição, realização, pesquisa, circunscrição, eleição.;2005-02-17T18:29:36Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/273672;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=272521;NA;2007-08-21T00:00:00Z;30;NA;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Prioridade (Art. 151, II, RICD);Desarquivamento a Pedido;640;Arquivada;923;"Indeferido o pedido de desarquivamento desta proposição constante do REQ-1441/07, em virtude de a proposição ter sido arquivada definitivamente.
DCD de 22/08/07 PÁG 41419 COL 01.";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=492195
285496;https://dadosabertos.camara.leg.br/api/v2/proposicoes/285496;PL;5233;2005;139;Projeto de Lei;"""Cria o Sistema Nacional de Prevenção da Tortura e dá outras providências.""";"Definindo a  pessoa custodiada e estabelecendo normas para investigação, punição e prevenção dos crimes de tortura, incluindo no Código Penal (Decreto-Lei nº 2.848, de 1940) o tipo especial ""Alegação Falsa de Confissão sob Tortura ou Ameaça de Tortura"".";"Criação, Sistema Nacional de Prevenção da Tortura, implementação, políticas públicas, prevenção, tortura, fiscalização, pessoas, custodia, órgãos, Segurança Pública, execução penal, informação, Ministério Público, composição, Conselho Nacional de Prevenção da Tortura , aprovação, nomeação, membros, Senado, período, mandato, competência.  
_ Definição, pessoas, custódia, obrigatoriedade, inscrição, Cadastro Nacional de Custodiados, dados pessoais, parente, advogado, acompanhamento, interrogatório, nomeação, curador, defensor público, servidor, realização, exame médico, anotação, lesão, instalação, câmera de vídeo, monitoramento, registro, movimentação, invalidação, confissão, prova judicial, necessidade, presença, juiz, urgência, sigilo, investigação, tortura, preservação, vítima, requisição, perícia médica, afastamento, agente público, autorização, (ONG), direitos humanos, entidade sem fins lucrativos, oferecimento, queixa, denúncia, ação penal privada subsidiária.  
_ Critérios, interrupção, prescrição, crime, condenação criminal, autor, perda de função pública, cargo público, liquidação, responsabilidade civil, Poder Público, indenização, vítima, tortura.  
_ Alteração, Código Penal, fixação, pena de reclusão, declaração falsa, confissão, utilização, ameaça, tortura, delegacia, policial, invalidação, prova judicial, Crime contra a Administração da Justiça.";2005-05-13T11:03:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=306169;NA;2013-04-03T00:00:00Z;41;https://dadosabertos.camara.leg.br/api/v2/deputados/73603;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Urgência (Art. 155, RICD);Desapensação;104;Arquivada;923;Desapensação automática deste do PL 5.546/2001, principal, em face da declaração de prejudicialidade deste e do seu consequente arquivamento.;NA
295532;https://dadosabertos.camara.leg.br/api/v2/proposicoes/295532;SBT;1;0;255;Substitutivo;Estabelece restrições às prestadores do Serviço Móvel Pessoal de utilizarem o serviço de mensagem para a veiculação de propaganda comercial;NA;NA;2005-08-09T16:22:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/2002;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/111567;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=328972;NA;2005-08-09T16:22:00Z;1;NA;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;NA;Apresentação de Proposição;100;Arquivada;923;Apresentação do Substitutivo, SBT 1 CCTCI, pelo Dep. Badu Picanço;NA
297626;https://dadosabertos.camara.leg.br/api/v2/proposicoes/297626;SBT;1;0;255;Substitutivo;Cria mecanismos para coibir a violência doméstica e familiar contra a mulher, nos termos do § 8o do art. 226 da Constituição Federal, da Convenção para a Eliminação de Todas as formas de Discriminação contra as Mulheres e da Convenção de Belém do Pará, dispõe sobre a criação e funcionamento dos Juizados de Violência Doméstica e Familiar contra a Mulher e dá outras providências.;NA;NA;2005-08-23T15:12:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/2014;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/272058;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=334626;NA;2005-08-23T15:12:00Z;1;NA;NA;NA;NA;NA;Apresentação de Proposição;100;NA;NA;Apresentação do Substitutivo, SBT 1 CSSF, pela Dep. Jandira Feghali;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=334626
298823;https://dadosabertos.camara.leg.br/api/v2/proposicoes/298823;PL;5841;2005;139;Projeto de Lei;Estabelece a obrigatoriedade da publicação da programação das emissoras de televisão do Poder Legislativo Federal nos jornais de circulação diária.;NA;Obrigatoriedade, publicação, programação, emissora, televisão, Câmara dos Deputados, Senado, Jornal, circulação, Mesa Diretora, disponibilidade, relação, programa.;2005-08-31T17:43:56Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=337250;NA;2007-10-02T00:00:00Z;42;https://dadosabertos.camara.leg.br/api/v2/deputados/73460;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Ordinária (Art. 151, III, RICD);Notificações;1005;Arquivada;923;Ao Arquivo - Memorando nº 250/07 - COPER;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=509979
302481;https://dadosabertos.camara.leg.br/api/v2/proposicoes/302481;PL;6008;2005;139;Projeto de Lei;"Altera a redação do art. 143 da Lei nº 8.213, de 24 de julho de 1991, que ""dispõe sobre os Planos de Benefícios da Previdência Social e dá outras providências"".";Excluindo o prazo para que o trabalhador rural apresente requerimento para aposentadoria por idade.;Alteração, Lei de Benefícios da Previdência Social (RGPS), exclusão, prazo, trabalhador rural, enquadramento, segurado obrigatório, Regime Geral de Previdência Social, requerimento, aposentadoria por idade.;2005-10-05T17:25:40Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/56616;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=345204;NA;2007-03-14T00:00:00Z;42;NA;100293;ARQUIVO;https://dadosabertos.camara.leg.br/api/v2/orgaos/100293;Prioridade (Art. 151, II, RICD);Desarquivamento a Pedido;640;Arquivada;923;"INDEFIRO a solicitação de desarquivamento desta proposição, conforme despacho exarado no REQ-69/2007.
DCD 15 03 07 PAG 9969 COL 01.";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=438003
302639;https://dadosabertos.camara.leg.br/api/v2/proposicoes/302639;PL;6026;2005;139;Projeto de Lei;"Altera o art. 20 da Lei nº 8.742, de 7 de dezembro de 1993, que ""dispõe sobre a organização da Assistência Social e dá outras providências"", para ampliar a  concessão do benefício de prestação continuada ao idoso e à pessoa portadora de deficiência.";Estendendo o benefício de prestação continuada ao portador de epilepsia e reduzindo a idade do idoso beneficiário para 65 (sessenta e cinco) anos.;Alteração, Lei Orgânica da Assistência Social, inclusão, portador, doença, epilepsia, beneficiário, benefício de prestação continuada, salário mínimo, redução, limite de idade, idoso.;2005-10-06T14:52:45Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;https://dadosabertos.camara.leg.br/api/v2/proposicoes/20527;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=345525;NA;2022-02-14T10:59:00Z;75;NA;2010;CFT;https://dadosabertos.camara.leg.br/api/v2/orgaos/2010;Prioridade (Art. 151, II, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CFT, apensado ao PL-3967/1997;NA
302956;https://dadosabertos.camara.leg.br/api/v2/proposicoes/302956;PL;6035;2005;139;Projeto de Lei;Estabelece sanções administrativas a hipermercados, supermercados e congêneres que realizem a comercialização de produtos nas condições que especifica.;NA;Cassação, Cadastro Nacional de Pessoa Jurídica (CNPJ), estabelecimento comercial, empresa de comércio varejista, supermercado, comercialização, produto, falta, comprovação, origem, mercadoria roubada, irregularidade, nota fiscal, boletim de ocorrência, roubo, carga,  penalidade administrativa, infrator.;2005-10-10T17:46:24Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;NA;NA;NA;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=346640;NA;2008-02-22T00:00:00Z;30;https://dadosabertos.camara.leg.br/api/v2/deputados/74567;4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;Ordinária (Art. 151, III, RICD);Notificações;1005;Arquivada;923;Ao Arquivo através do Memorando nº 22/08 - COPER;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=539701
